,Year,Population,YearlyChange,Migrants(net),MedianAge,FertilityRate,UrbanPopulation,Yearly%Change,UrbanPop%,Country,Continent,LossFunctCheck
276,2030,235119729.81821966,1105411.703215167,26871.479802143527,36.39043693322344,1.160828524319868,213056822.60717297,0.004701484235584161,90.61630972947086,Brazil,Latin America and the Caribbean,0.06136821977155649
277,2035,245500083.57378435,888352.6306677759,31013.730420445325,38.17032151690023,0.9363643858202835,225390476.0222597,0.0036185430886046276,91.80871661679872,Brazil,Latin America and the Caribbean,0.06136821977155649
278,2040,255880437.32934904,671293.5581203699,35155.98103874689,39.95020610057702,0.711900247320699,237724129.43734646,0.00262346572925516,92.90437827858125,Brazil,Latin America and the Caribbean,0.06136821977155649
279,2050,276641144.8404784,237175.413025558,43440.482275350485,43.50997526793071,0.26297197032151587,262391436.267519,0.0008573396164996432,94.8490277607923,Brazil,Latin America and the Caribbean,0.06136821977155649
280,2020,30885.68755529252,203.52873413590714,0.0,0.0,0.0,15992.334126101807,0.0065897427010988075,51.77910997601019,British Virgin Islands,Latin America and the Caribbean,0.113126577968073
281,2021,31356.072080009864,173.55768062453717,0.0,0.0,0.0,16432.571422170848,0.005535058095978282,52.406345349126006,British Virgin Islands,Latin America and the Caribbean,0.113126577968073
282,2022,31826.880288391738,142.30440626153722,0.0,0.0,0.0,16880.143936144188,0.0044712018574261615,53.037381556686555,British Virgin Islands,Latin America and the Caribbean,0.113126577968073
283,2023,32298.11218043849,109.76891104876995,0.0,0.0,0.0,17335.051668018103,0.0033986169357369447,53.672027551248526,British Virgin Islands,Latin America and the Caribbean,0.113126577968073
284,2024,32769.767756149886,75.95119498530403,0.0,0.0,0.0,17797.29461779259,0.0023177214910548244,54.310102989523266,British Virgin Islands,Latin America and the Caribbean,0.113126577968073
285,2025,33188.52679307503,202.21764220939804,0.0,0.0,0.0,17343.74196207756,0.006092998447029348,52.25824596015642,British Virgin Islands,Latin America and the Caribbean,0.11730836014244783
286,2030,35509.491343775764,146.05276174773098,0.0,0.0,0.0,19008.95259686734,0.004113062626939928,53.53203292279573,British Virgin Islands,Latin America and the Caribbean,0.11730836014244783
287,2035,37830.4558944765,89.88788128606757,0.0,0.0,0.0,20674.16323165712,0.0023760718490096703,54.64952177506189,British Virgin Islands,Latin America and the Caribbean,0.11730836014244783
288,2040,40151.42044517724,33.723000824400515,0.0,0.0,0.0,22339.3738664469,0.0008398955865196827,55.63781709030465,British Virgin Islands,Latin America and the Caribbean,0.11730836014244783
289,2050,44793.34954657871,-78.60676009892995,0.0,0.0,0.0,25669.795136026456,-0.0017548756879007252,57.307156968320754,British Virgin Islands,Latin America and the Caribbean,0.11730836014244783
290,2020,436754.6583465338,4105.441112196073,-65.17735902033746,31.52261358706528,1.969200653496955,346962.969866097,0.009399879391643941,79.44116066892789,Brunei ,Asia,0.06217607743214484
291,2021,440564.23469519615,3912.326507495716,-60.73778595216572,31.90822923000269,1.989389705559006,351999.4805050194,0.008880263533426526,79.8974253433327,Brunei ,Asia,0.06217607743214484
292,2022,444237.83338969946,3713.6705542150885,-53.64573201723397,32.30070193862957,2.0142155624162115,356985.3978009522,0.008359644935863306,80.3590714183484,Brunei ,Asia,0.06217607743214484
293,2023,447775.4544298649,3509.4732523653656,-43.90119721274823,32.70003171293865,2.0436782240631146,361920.7217538804,0.007837573984116306,80.82638701460311,Brunei ,Asia,0.06217607743214484
294,2024,451177.09781575203,3299.7346019372344,-31.504181538708508,33.10621855293357,2.0777776905033534,366805.4523637444,0.007313612809497597,81.2996612947622,Brunei ,Asia,0.06217607743214484
295,2025,471555.4336356148,3781.8285243198625,-350.26710634789197,32.65630667765868,1.532976092333044,378006.71805441007,0.008019902337170811,80.16167158546779,Brunei ,Asia,0.07531780203246845
296,2030,500539.0445177257,3221.1553998351155,-521.8829348722065,34.08334707337178,1.2951154163231564,406886.0680131912,0.0064353728947134,81.28957620183856,Brunei ,Asia,0.07531780203246845
297,2035,529522.6553998347,2660.4822753503686,-693.4987633965211,35.51038746908489,1.0572547403132688,435765.4179719705,0.005024303017481807,82.29400829751665,Brunei ,Asia,0.07531780203246845
298,2040,558506.2662819456,2099.8091508656216,-865.1145919208502,36.937427864797996,0.819394064303367,464644.7679307498,0.003759687719968381,83.19419064426171,Brunei ,Asia,0.07531780203246845
299,2050,616473.4880461674,978.4629018961277,-1208.346248969494,39.79150865622421,0.34367271228357765,522403.46784831025,0.0015871938061720037,84.74062193720611,Brunei ,Asia,0.07531780203246845
300,2020,6980284.864165306,-41775.35607689619,-1086.7039546445012,44.15278593350013,1.6405884064706697,5274205.004404068,-0.005984763786841762,75.55859262249108,Bulgaria,Europe,0.1264981703232262
301,2021,6947276.0222148895,-38320.673791348934,359.0544082596898,44.30358922588675,1.6942319076952117,5274148.703417778,-0.005515927921794558,75.91678647217914,Bulgaria,Europe,0.1264981703232262
302,2022,6916090.199001312,-34659.05152261257,1788.768932543695,44.44766667807198,1.751803119804208,5275341.491140366,-0.0050113648789047545,76.27635469390101,Bulgaria,Europe,0.1264981703232262
303,2023,6886727.394522667,-30790.489270687103,3202.439618177712,44.585018290053995,1.813302042797659,5277783.367572308,-0.004470989993763395,76.63703040968302,Bulgaria,Europe,0.1264981703232262
304,2024,6859187.608778954,-26714.987035512924,4600.06646514684,44.71564406183643,1.8787286766746547,5281474.332713604,-0.003894774215144791,76.9985402637761,Bulgaria,Europe,0.1264981703232262
305,2025,6604045.511953831,-48475.762572135194,8000.752679307479,45.685985160758435,1.4537840065952183,5129217.653751031,-0.00734031321928208,77.66781201714542,Bulgaria,Europe,0.26167101974746493
306,2030,6305795.442291826,-46323.215169002535,16401.849134377204,46.93145094806266,1.4350082440230825,5037666.688788131,-0.007346133504160496,79.88947207201512,Bulgaria,Europe,0.26167101974746493
307,2035,6007545.372629836,-44170.66776586976,24802.945589447394,48.17691673536683,1.4162324814509475,4946115.723825231,-0.007352531695742117,82.33172480660004,Bulgaria,Europe,0.26167101974746493
308,2040,5709295.302967846,-42018.12036273698,33204.042044517584,49.42238252267106,1.3974567188788125,4854564.758862324,-0.007359598362497527,85.02914109800538,Bulgaria,Europe,0.26167101974746493
309,2050,5112795.163643852,-37713.02555647155,50006.234954657964,51.913314097279454,1.3599051937345426,4671462.828936525,-0.007376205059933156,91.36808104800363,Bulgaria,Europe,0.26167101974746493
310,2020,20907297.979736328,590499.7935236692,-25713.739465802908,17.346479827050644,5.3161222546850695,6382402.914319992,0.02824371633751959,30.52715334380327,Burkina Faso,Africa,0.013078290994371996
311,2021,21505597.079868317,607995.7168440819,-26120.33854354918,17.422664721866568,5.228224218315518,6684005.28314209,0.028271510648417895,31.08030555170718,Burkina Faso,Africa,0.013078290994371996
312,2022,22116529.61117935,625810.4215306044,-26574.993621110916,17.50153555453926,5.138486827413544,6993926.115898132,0.028296049720851,31.623072149451865,Burkina Faso,Africa,0.013078290994371996
313,2023,22740095.573677063,643943.9075832367,-27077.70469851792,17.58309232506781,5.046910081979604,7312165.41258049,0.028317555020685045,32.1553855782591,Burkina Faso,Africa,0.013078290994371996
314,2024,23376294.967372894,662396.1750020981,-27628.471775770187,17.667335033453128,4.9534939820127875,7638723.1731987,0.02833623446002146,32.6772193106749,Burkina Faso,Africa,0.013078290994371996
315,2025,22435221.413025618,641048.8647980206,-22179.488870568923,17.41624072547404,5.089719703215152,6926727.912613332,0.02857332463970404,30.87434612342073,Burkina Faso,Africa,0.05827238343825638
316,2030,24503606.781945586,705235.4975267947,-20701.088211046997,17.60090684253916,4.78462901896124,7826919.2666941285,0.028780885353025525,31.941906905154276,Burkina Faso,Africa,0.05827238343825638
317,2035,26571992.150865674,769422.130255565,-19222.68755152519,17.785572959604295,4.479538334707328,8727110.620774925,0.02895613267861433,32.843268096820545,Burkina Faso,Africa,0.05827238343825638
318,2040,28640377.519785643,833608.7629843354,-17744.28689200338,17.970239076669415,4.174447650453416,9627301.974855721,0.029106067558238476,33.614438106498035,Burkina Faso,Africa,0.05827238343825638
319,2050,32777148.2576257,961982.0284418799,-14787.485572959646,18.33957131079967,3.564266281945578,11427684.683017254,0.029349167928850308,34.86479236447475,Burkina Faso,Africa,0.05827238343825638
320,2020,11922808.98645401,382926.78513884544,10151.323957204819,17.56606789851321,5.582561377477759,1618492.1656198502,0.032117161784098375,13.574755474642638,Burundi,Africa,0.07242083517620702
321,2021,12314902.882831573,401853.4555680752,13727.49111288786,17.71362877152569,5.489809424072519,1700708.9836158752,0.03263147581361005,13.810169676505238,Burundi,Africa,0.07242083517620702
322,2022,12718448.858745575,421422.24621510506,17390.92658212781,17.866266300337884,5.395152801414497,1785520.2943782806,0.033134720349590654,14.038821197527598,Burundi,Africa,0.07242083517620702
323,2023,13133446.91418457,441633.157078743,21141.630364894867,18.02398048494615,5.298591509505513,1872926.0979070663,0.03362659932037827,14.260735282557409,Burundi,Africa,0.07242083517620702
324,2024,13559897.049160004,462486.18816018105,24979.602461248636,18.18677132535231,5.200125548345568,1962926.394203186,0.03410690999227245,14.47596826942564,Burundi,Africa,0.07242083517620702
325,2025,12556564.967848301,403171.06595218554,17922.201154163107,17.715746084089034,5.339455894476515,1729006.514427051,0.032108388479215835,13.769741317424446,Burundi,Africa,0.09585854800156107
326,2030,13680244.310387433,450885.4402308315,29426.442704039626,18.0826051112943,5.014868095630675,1950514.0338004977,0.032958873394422744,14.25788889105927,Burundi,Africa,0.09585854800156107
327,2035,14803923.652926624,498599.8145094812,40930.684253916144,18.449464138499593,4.6902802967848345,2172021.5531739593,0.033680247628871805,14.671931604730798,Burundi,Africa,0.09585854800156107
328,2040,15927602.995465755,546314.1887881272,52434.92580379266,18.81632316570486,4.365692497938994,2393529.072547406,0.03429983714082094,15.027553569917533,Burundi,Africa,0.09585854800156107
329,2050,18174961.68054408,641742.9373454228,75443.40890354477,19.550041220115418,3.7165169002473135,2836544.1112943143,0.035309176911904876,15.60687808398945,Burundi,Africa,0.09585854800156107
330,2020,553863.6279430985,5684.670602675527,-1717.9771366417408,27.235306723476242,2.360471871217669,377003.2665553987,0.010263664764893253,68.0678866665226,Cabo Verde,Africa,0.13218044285992722
331,2021,558896.5229999423,5458.90169460699,-1855.3889343515038,27.834691309562913,2.35277190735178,383391.85427224636,0.009767285123381512,68.59800311770519,Cabo Verde,Africa,0.13218044285992722
332,2022,563795.0932832956,5221.03543029353,-2007.1599124111235,28.449564204285707,2.3519308803242893,389703.3136050105,0.0092605194555499,69.12144469643202,Cabo Verde,Africa,0.13218044285992722
333,2023,568559.3387930989,4971.071809738874,-2173.2900708392262,29.079925407637347,2.357948790131559,395937.64455372095,0.008743277034708716,69.63875492647642,Cabo Verde,Africa,0.13218044285992722
334,2024,573189.2595296502,4709.010832939297,-2353.779409624636,29.725774919621472,2.3708256367808644,402094.8471184671,0.008215455461959344,70.15045038499493,Cabo Verde,Africa,0.13218044285992722
335,2025,594589.5119538344,5957.294311624064,-741.5375103050319,28.437922506182986,1.5273701566364082,417881.46166529134,0.010019171532387548,70.28066477192365,Cabo Verde,Africa,0.2095180376259028
336,2030,629568.942291839,5712.389530090673,-379.38788128606393,30.30313272877163,0.9876957955482055,455460.081615828,0.009073493221085029,72.34475067302442,Cabo Verde,Africa,0.2095180376259028
337,2035,664548.3726298455,5467.484748557283,-17.23825226709596,32.16834295136027,0.44802143446000287,493038.70156636275,0.00822736910320098,74.19154449438192,Cabo Verde,Africa,0.2095180376259028
338,2040,699527.8029678501,5222.579967023892,344.9113767518429,34.0335531739488,-0.09165292662822822,530617.3215168994,0.007465864751717265,75.85364288105161,Cabo Verde,Africa,0.2095180376259028
339,2050,769486.6636438593,4732.770403957111,1069.2106347897789,37.76397361912609,-1.1710016488046335,605774.5614179708,0.006150555464529238,78.72450427527367,Cabo Verde,Africa,0.2095180376259028
340,2020,16630526.616131783,232154.7962128669,-45461.790807783604,25.495615580064623,2.5784060402547766,4003353.5755286217,0.013959557720058868,24.072319944729394,Cambodia,Asia,0.1557423298529679
341,2021,16825322.673131943,230887.48833729327,-50623.59279745817,25.917848649969528,2.568533509012923,4112520.383788109,0.013722618746919688,24.44244585190226,Cambodia,Asia,0.1557423298529679
342,2022,17016474.705153465,229669.26875591278,-55953.80596899986,26.349424721247487,2.5654809715433657,4223272.061154842,0.0134968771578967,24.818724996404914,Cambodia,Asia,0.1557423298529679
343,2023,17203982.71219921,228500.13746872544,-61452.43032234907,26.7903437938985,2.569248427844286,4335608.607626915,0.013281816268432877,25.20119137618389,Cambodia,Asia,0.1557423298529679
344,2024,17387846.69426632,227380.09447573125,-67119.46585738659,27.240605867915292,2.5798358779193222,4449530.023206711,0.013076955328270195,25.589885288521398,Cambodia,Asia,0.1557423298529679
345,2025,18026664.040395677,220131.42044517724,-51760.51112943143,26.524402308326557,1.7389530090684104,4365581.902720541,0.012211434126241445,24.217358757770015,Cambodia,Asia,0.15979189711605277
346,2030,19266908.994641364,210208.0564715583,-65263.91178895347,27.95288540807917,1.1912613355317205,4795611.400659531,0.010910315532710654,24.890403551463898,Cambodia,Asia,0.15979189711605277
347,2035,20507153.94888705,200284.69249793887,-78767.31244847551,29.381368507831894,0.643569661995059,5225640.898598522,0.009766576727182008,25.48203866622908,Cambodia,Asia,0.15979189711605277
348,2040,21747398.903132677,190361.32852431992,-92270.71310799755,30.809851607584505,0.09587798845836915,5655670.396537513,0.008753291801572586,26.006192380656717,Cambodia,Asia,0.15979189711605277
349,2050,24227888.81162405,170514.60057708155,-119277.5144270407,33.666817807089956,-0.9995053586150107,6515729.392415494,0.007037947132037031,26.893508729037006,Cambodia,Asia,0.15979189711605277
350,2020,26539329.02679825,686316.2712650299,-3303.529468804598,18.52900636520485,4.7452274256165765,14920148.824337006,0.02586034750810836,56.219012957227726,Cameroon,Africa,0.029148861653534128
351,2021,27224078.570568085,706570.9339346886,-2330.299524784088,18.598755969344438,4.709260069259017,15443963.31684494,0.025953897102639185,56.729057980097764,Cameroon,Africa,0.029148861653534128
352,2022,27921399.810390472,727381.6405901909,-1297.2677065730095,18.668920560639663,4.674950772684497,15979587.068504333,0.02605104491643389,57.230608698056045,Cameroon,Africa,0.029148861653534128
353,2023,28631292.746276855,748748.3912320137,-204.43401424586773,18.739500139091206,4.642299535891652,16527020.07931137,0.026151400073591825,57.72362507613459,Cameroon,Africa,0.029148861653534128
354,2024,29353757.37823105,770671.1858596802,948.2015522271395,18.810494704698613,4.6113063588823024,17086262.349266052,0.026254600933344748,58.20809284857462,Cameroon,Africa,0.029148861653534128
355,2025,28506656.638911843,723172.3701566346,-5365.375103050261,18.82967848309974,4.373305853256397,16171128.836768389,0.02536854389193778,56.72755329256905,Cameroon,Africa,0.15991432407718023
356,2030,31011805.139736176,783816.1957955472,-4868.878812860668,19.14810387469086,4.072316570486393,17927312.460428715,0.025274768503921255,57.808026264998084,Cameroon,Africa,0.15991432407718023
357,2035,33516953.640560627,844460.0214344598,-4372.382522671047,19.466529266281952,3.771327287716403,19683496.08408904,0.025195011172272363,58.72698424557597,Cameroon,Africa,0.15991432407718023
358,2040,36022102.14138496,905103.8470733725,-3875.8862324814254,19.784954657873044,3.470338004946413,21439679.707749367,0.025126347249832474,59.51812479904613,Cameroon,Africa,0.15991432407718023
359,2050,41032399.14303374,1026391.498351194,-2882.8936521022115,20.421805441055227,2.868359439406433,24952046.95507002,0.025014172209948615,60.81059717734355,Cameroon,Africa,0.15991432407718023
360,2020,37851238.59887695,353364.60633805394,251744.8560001552,40.79391977883279,1.5804535040061864,30717390.433995962,0.00933561540965104,81.15293335449094,Canada,Northern America,0.2605557382179057
361,2021,38246460.0046196,355132.5895100534,254123.395680964,40.83909237525222,1.5808924699217073,31028859.91049528,0.009285371494960807,81.12871075322386,Canada,Northern America,0.2605557382179057
362,2022,38645038.469926834,356973.43085974455,256423.5317644477,40.86993582375362,1.5814847354537847,31339925.409327745,0.009237238336236553,81.09689277115392,Canada,Northern America,0.2605557382179057
363,2023,39046973.9947958,358887.130387187,258645.2642507255,40.88645012433699,1.582230300602589,31650586.930493593,0.009191163710535409,81.05772020825992,Canada,Northern America,0.2605557382179057
364,2024,39452266.57923126,360873.68809241056,260788.59313970804,40.88863527700232,1.5831291653680637,31960844.4739933,0.009147096463207622,81.0114278473885,Canada,Northern America,0.2605557382179057
365,2025,39438433.183017254,353763.96537510306,272720.5432811221,42.679802143445954,1.564888705688376,32321538.27947247,0.008970030927279302,81.95441773632777,Canada,Northern America,0.2595810462316996
366,2030,41169243.77164054,357280.21887881286,290342.1014014846,43.95267930750208,1.5558821104699097,33908403.84047818,0.008678328435192817,82.36343623060671,Canada,Northern America,0.2595810462316996
367,2035,42900054.360263824,360796.47238252265,307963.65952184703,45.22555647155809,1.5468755152514428,35495269.40148401,0.008410163524564444,82.73945087202851,Canada,Northern America,0.2595810462316996
368,2040,44630864.94888699,364312.7258862327,325585.2176422104,46.49843363561422,1.537868920032976,37082134.962489724,0.008162797792591693,83.08630138572853,Canada,Northern America,0.2595810462316996
369,2050,48092486.12613356,371345.2328936523,360828.33388293535,49.04418796372636,1.5198557295960429,40255866.08450127,0.007721481312480173,83.7051051570115,Canada,Northern America,0.2595810462316996
370,2020,27532.256812267005,406.2226025396958,0.0,0.0,0.0,20652.156570389867,0.01475442443057204,75.01076541312912,Caribbean Netherlands,Latin America and the Caribbean,0.17127425600046733
371,2021,28478.064306266606,389.01968234730884,0.0,0.0,0.0,21380.139996610582,0.013660327407214434,75.07581894147867,Caribbean Netherlands,Latin America and the Caribbean,0.17127425600046733
372,2022,29454.185053892434,370.0004113703035,0.0,0.0,0.0,22132.822077162564,0.012561896066494875,75.14321661477327,Caribbean Netherlands,Latin America and the Caribbean,0.17127425600046733
373,2023,30460.619055122137,349.1647896077484,0.0,0.0,0.0,22910.202812038362,0.011462826444068418,75.21253186148189,Caribbean Netherlands,Latin America and the Caribbean,0.17127425600046733
374,2024,31497.366309978068,326.51281705964357,0.0,0.0,0.0,23712.282201252878,0.010366352978414178,75.28338073695086,Caribbean Netherlands,Latin America and the Caribbean,0.17127425600046733
375,2025,28749.530090684304,530.6306677658686,0.0,0.0,0.0,21430.755976916756,0.018457020552757088,74.54297830022952,Caribbean Netherlands,Latin America and the Caribbean,0.2452107776547099
376,2030,31263.613355317386,577.3347073371806,0.0,0.0,0.0,23265.971145919175,0.018466666049623028,74.4186888492275,Caribbean Netherlands,Latin America and the Caribbean,0.2452107776547099
377,2035,33777.696619950584,624.0387469084926,0.0,0.0,0.0,25101.18631492171,0.01847487571251108,74.31290119438118,Caribbean Netherlands,Latin America and the Caribbean,0.2452107776547099
378,2040,36291.779884583666,670.742786479801,0.0,0.0,0.0,26936.401483924128,0.018481947940082292,74.22177024546102,Caribbean Netherlands,Latin America and the Caribbean,0.2452107776547099
379,2050,41319.946413849946,764.150865622425,0.0,0.0,0.0,30606.83182192908,0.018493510566758405,74.07277714104208,Caribbean Netherlands,Latin America and the Caribbean,0.2452107776547099
380,2020,66000.41010798514,604.6277679912746,0.0,0.0,0.0,63991.42545469105,0.009160969863702755,96.95610277268409,Cayman Islands,Latin America and the Caribbean,0.03257592969756574
381,2021,66799.49953863025,489.9647363256663,0.0,0.0,0.0,64693.75107637048,0.007334856394280604,96.8476583255807,Cayman Islands,Latin America and the Caribbean,0.03257592969756574
382,2022,67560.67473232746,369.2172797936946,0.0,0.0,0.0,65355.592207551,0.005464973244517138,96.73614490454261,Cayman Islands,Latin America and the Caribbean,0.03257592969756574
383,2023,68283.93568915129,242.38539839349687,0.0,0.0,0.0,65976.94884823263,0.003549669420006882,96.62147938949983,Cayman Islands,Latin America and the Caribbean,0.03257592969756574
384,2024,68969.28240905702,109.46909212693572,0.0,0.0,0.0,66557.82099837065,0.0015872151819367093,96.50357184175995,Cayman Islands,Latin America and the Caribbean,0.03257592969756574
385,2025,74388.18878812855,736.1879637262973,0.0,0.0,0.0,72193.14674361097,0.009896570621219156,97.04920622443238,Cayman Islands,Latin America and the Caribbean,0.07395114694718212
386,2030,81153.98516075825,607.4546578730442,0.0,0.0,0.0,78662.92951360252,0.007485210451091648,96.9304580148206,Cayman Islands,Latin America and the Caribbean,0.07395114694718212
387,2035,87919.78153338796,478.7213520197838,0.0,0.0,0.0,85132.71228359407,0.005444978862214155,96.82998615193841,Cayman Islands,Latin America and the Caribbean,0.07395114694718212
388,2040,94685.57790601812,349.9880461665307,0.0,0.0,0.0,91602.49505358608,0.0036963184246910086,96.74387280448116,Cayman Islands,Latin America and the Caribbean,0.07395114694718212
389,2050,108217.17065127753,92.52143446001719,0.0,0.0,0.0,104542.06059356965,0.0008549607599533462,96.60394922950752,Cayman Islands,Latin America and the Caribbean,0.07395114694718212
390,2020,4755539.352291584,61739.8200013265,-53115.51951825619,17.155706095848473,4.895561502321243,2029348.2700501159,0.012982716665266477,42.67335668397361,Central African Republic,Africa,0.43845859118047187
391,2021,4789395.47337532,60981.18151315302,-56987.98156452179,17.098370721912943,4.854807365806437,2061410.060444571,0.012732542520690322,43.041132683741296,Central African Republic,Africa,0.43845859118047187
392,2022,4821223.23664999,60189.827780239284,-61001.18114858866,17.03962515371586,4.813501243981591,2093528.8268099204,0.012484347815029195,43.42318793486529,Central African Republic,Africa,0.43845859118047187
393,2023,4851022.642114162,59365.7588025704,-65155.11827027798,16.979469391257226,4.771643136847388,2125704.5691462085,0.012237782253825503,43.819720623274364,Central African Republic,Africa,0.43845859118047187
394,2024,4878793.689768314,58508.97458015382,-69449.79292982817,16.917903434536584,4.729233044403145,2157937.2874533758,0.011992508456108197,44.23096004200687,Central African Republic,Africa,0.43845859118047187
395,2025,5159803.4542456865,61736.660346249,-56173.507831822615,17.032399010717214,4.755737840065962,2183056.6051112935,0.011964924806476821,42.30891010615898,Central African Republic,Africa,0.4387240181336393
396,2030,5477293.80708988,60333.93281121191,-65252.28977741208,16.848763396537493,4.5923000824402465,2339202.389117889,0.011015281439369728,42.707265147799724,Central African Republic,Africa,0.4387240181336393
397,2035,5794784.159934059,58931.20527617482,-74331.07172300108,16.66512778235777,4.428862324814517,2495348.1731244847,0.01016969806807186,43.061969251204694,Central African Republic,Africa,0.4387240181336393
398,2040,6112274.512778252,57528.47774113773,-83409.85366859054,16.48149216817805,4.265424567188802,2651493.9571310803,0.009411959103091548,43.37982450866526,Central African Republic,Africa,0.4387240181336393
399,2050,6747255.218466625,54723.02267106355,-101567.41755976947,16.114220939818622,3.9385490519373576,2963785.5251442716,0.008110412441683191,43.92579544097665,Central African Republic,Africa,0.4387240181336393
400,2020,16465679.5803833,481920.96579387784,-2743.1889056563377,16.43315412202537,5.864004726076018,3799231.2090063095,0.02926820988111681,23.07363744362301,Chad,Africa,0.05503195577389048
401,2021,16973650.246257782,491669.36682766676,-6564.943102002144,16.55986909132116,5.73186452810296,3932966.6783885956,0.02896662531007826,23.171012842424425,Chad,Africa,0.05503195577389048
402,2022,17491713.332134247,501366.4790144414,-10641.602798223495,16.694276230964533,5.594195260087872,4069870.5020504,0.028663085742056765,23.267420548069406,Chad,Africa,0.05503195577389048
403,2023,18019868.83799362,511012.3023542464,-14973.167993962765,16.836375540962763,5.450996922028935,4209942.6799964905,0.02835826980476201,23.362782037126284,Chad,Africa,0.05503195577389048
404,2024,18558116.763858795,520606.8368470967,-19559.638689398766,16.98616702131585,5.302269513926149,4353183.212220192,0.028052783774965683,23.45703105337631,Chad,Africa,0.05503195577389048
405,2025,17836334.789777398,536604.7394888736,7678.621599340462,16.175597691673538,5.843841714756806,4100857.4550700784,0.03008492191996866,22.99159274258755,Chad,Africa,0.7614055904427585
406,2030,19638746.721764207,589094.3610882126,7195.499175597681,16.247114591920855,5.587143446001647,4538026.837592751,0.029996535391709177,23.107517510593397,Chad,Africa,0.7614055904427585
407,2035,21441158.653751016,641583.9826875515,6712.376751854899,16.31863149216818,5.330445177246489,4975196.220115423,0.029923008968328765,23.203952269832392,Chad,Africa,0.7614055904427585
408,2040,23243570.585737824,694073.6042868942,6229.254328112118,16.390148392415497,5.073746908491344,5412365.602638096,0.02986088568994539,23.28543105145431,Chad,Africa,0.7614055904427585
409,2050,26848394.449711442,799052.8474855758,5263.009480626555,16.53318219291014,4.560350370981041,6286704.36768344,0.029761662246964037,23.415569148683332,Chad,Africa,0.7614055904427585
410,2020,173741.88760523498,1856.029868049547,1541.533065026626,42.29676153249784,1.5495130038970046,52160.76927906275,0.01068268506594505,30.021988363323793,Channel Islands,Europe,0.09782782120262419
411,2021,175461.60459002852,1957.672079468146,1663.695870384574,42.430610225581404,1.5463503554137787,52521.502653352916,0.011157267620128674,29.933330870916766,Channel Islands,Europe,0.09782782120262419
412,2022,177221.1651199609,2064.3279485441744,1792.4428566563874,42.55894505324977,1.5428006427830496,52886.923528445885,0.011648314958017752,29.84232921200284,Channel Islands,Europe,0.09782782120262419
413,2023,179020.56919498742,2175.99747527577,1927.7740238383412,42.681766015502944,1.53886386600459,53257.03190434538,0.012155013723063829,29.749113268843622,Channel Islands,Europe,0.09782782120262419
414,2024,180859.81681516767,2292.680659664795,2069.6893719304353,42.79907311234092,1.534540025078968,53631.82778104581,0.012676561881116098,29.65381073887498,Channel Islands,Europe,0.09782782120262419
415,2025,177724.63231657073,1783.4130255564742,1389.5754328112089,43.60478153338835,1.578540807914262,53421.39323990117,0.01003469807370192,30.05851948802724,Channel Islands,Europe,0.15763931526166258
416,2030,183411.89571310813,1925.2819455894496,1519.2910140148306,44.67691673536689,1.5910098928277003,54882.54987633973,0.010497039671848575,29.92311358156764,Channel Islands,Europe,0.15763931526166258
417,2035,189099.159109646,2067.150865622425,1649.0065952184596,45.74905193734543,1.6034789777411378,56343.7065127783,0.010931570903622168,29.795852492452568,Channel Islands,Europe,0.15763931526166258
418,2040,194786.4225061834,2209.0197856554005,1778.7221764220885,46.821187139324024,1.6159480626545752,57804.863149216864,0.011340727742896333,29.67602279742156,Channel Islands,Europe,0.15763931526166258
419,2050,206160.94929925818,2492.7576257213514,2038.1533388293465,48.96545754328116,1.640886232481451,60727.17642209411,0.012091318138542938,29.456197513887087,Channel Islands,Europe,0.15763931526166258
420,2020,19066367.47636658,226902.60711497068,122810.41702270508,34.955468444769394,1.7532911620915002,16179396.30581665,0.011900673130119006,84.8583052113706,Chile,Latin America and the Caribbean,0.1680868305949269
421,2021,19261798.367339432,231499.2659099698,133880.07426321507,35.23418331466746,1.7453555410452282,16296722.799790382,0.012018569683633648,84.60644478255638,Chile,Latin America and the Caribbean,0.1680868305949269
422,2022,19457587.82709068,236362.0057656169,145391.17116951942,35.51053624832184,1.738834135533125,16410546.309007645,0.012147549216585394,84.3400860108638,Chile,Latin America and the Caribbean,0.1680868305949269
423,2023,19653735.855620444,241490.82668167353,157343.70774126053,35.78452724573435,1.7337269455547357,16520866.833465576,0.012287273445400133,84.05967677000731,Chile,Latin America and the Caribbean,0.1680868305949269
424,2024,19850242.452928364,246885.7286581397,169737.683978796,36.056156306903176,1.7300339711114248,16627684.373167038,0.012437416280611647,83.76564877027018,Chile,Latin America and the Caribbean,0.1680868305949269
425,2025,20001982.048639774,219060.64056059346,127018.30008243956,36.62267106347895,1.5497774113767449,17171846.527617455,0.010951946663480311,85.8507246224892,Chile,Latin America and the Caribbean,0.29494690108582994
426,2030,20952936.29967028,222601.70074196206,150111.1030502878,38.18882934872215,1.406764220939813,18014438.021846652,0.010623890492401535,85.9757208450547,Chile,Latin America and the Caribbean,0.29494690108582994
427,2035,21903890.550700784,226142.76092333067,173203.90601813607,39.75498763396536,1.2637510305028812,18857029.51607585,0.010324319344085453,86.08986368164877,Chile,Latin America and the Caribbean,0.29494690108582994
428,2040,22854844.80173129,229683.82110469905,196296.70898598433,41.32114591920845,1.1207378400659493,19699621.010305047,0.010049677567151983,86.19450790938109,Chile,Latin America and the Caribbean,0.29494690108582994
