,Year,YearlyChange,Migrants(net),MedianAge,FertilityRate,UrbanPopulation,Yearly%Change,UrbanPop%,Country,Continent,LossFunctCheck,Population
508,2040,-5795.947238252324,-4373.4311624072725,54.535820280296775,2.1154204451772456,411910.90725474025,-1.4478963872154724,102.90023182623418,Guadeloupe,Latin America and the Caribbean,1.0176023992910561,400301.243198681
509,2050,-8038.646331409749,-5258.468260511145,59.92370156636434,2.0873495465787295,416054.0111294311,-2.011211367948627,104.09371458408101,Guadeloupe,Latin America and the Caribbean,1.0176023992910561,399691.7708161583
510,2022,672.4654060555622,-1007.5621038931422,31.898879402913735,2.413041242793952,161080.89694741368,0.39210602846179954,93.92422300738569,Guam,Oceania,0.2594113185369495,171500.90976504236
511,2025,647.0098928277002,-1033.8417147568034,31.880049464138494,2.2182110469909304,165915.9744435288,0.3724047776481463,95.49761488325818,Guam,Oceania,0.32519614105295874,173738.34377576248
512,2030,386.36603462490893,-1122.1434460016462,32.81183017312452,2.093808738664471,171536.5544105526,0.21612801008280158,95.95526220933192,Guam,Oceania,0.32519614105295874,178767.21970321517
513,2035,125.72217642210308,-1210.4451772464963,33.74361088211049,1.9694064303380046,177157.1343775764,0.06840307243236418,96.38786600427453,Guam,Oceania,0.32519614105295874,183796.09563066787
514,2040,-134.92168178070278,-1298.7469084913464,34.67539159109646,1.845004122011538,182777.71434460068,-0.07145330443710612,96.79742718157469,Guam,Oceania,0.32519614105295874,188824.97155812033
515,2050,-656.2093981863145,-1475.3503709810393,36.53895300906845,1.5961995053586122,194018.8742786483,-0.32994791449207256,97.55441344984183,Guam,Oceania,0.32519614105295874,198882.7234130255
516,2022,354850.46830432117,4268.979691833258,22.887621055815544,2.5346758025871168,9656938.599786758,1.9071886254877604,51.90243524985853,Guatemala,Latin America and the Caribbean,0.034327224465016105,18605945.083883286
517,2025,366405.43033800274,7650.2687551528215,23.1136026380874,2.398260511129422,10019854.496290207,1.9049121159032547,52.092410890208534,Guatemala,Latin America and the Caribbean,0.043471244579837594,19234768.222588778
518,2030,388900.9225061815,20392.94394064322,24.103297609233323,1.9306389117889466,10934852.86273706,1.8781620833045578,52.80888998914783,Guatemala,Latin America and the Caribbean,0.043471244579837594,20706462.235779166
519,2035,411396.4146743603,33135.61912613362,25.092992580379246,1.4630173124484713,11849851.229183912,1.8549621981920823,53.43028111155309,Guatemala,Latin America and the Caribbean,0.043471244579837594,22178156.248969555
520,2040,433891.9068425372,45878.29431162402,26.08268755152517,0.995395713107996,12764849.595630705,1.8346496998197386,53.97433579549787,Guatemala,Latin America and the Caribbean,0.043471244579837594,23649850.262160063
521,2050,478882.8911788929,71363.64468260482,28.062077493817014,0.06015251442704539,14594846.328524351,1.8007693759704466,54.88179427479984,Guatemala,Latin America and the Caribbean,0.043471244579837594,26593238.28854096
522,2022,360307.49343657494,-13953.221800491214,17.48186386416546,4.645443126250939,5259030.437365532,2.665982178854643,38.91254464442238,Guinea,Africa,0.09144012536049696,13515000.073682785
523,2025,364037.5589447655,-17381.70403957134,17.372877164056064,4.555770816158287,5432075.219291031,2.6240203090953242,39.15495900277644,Guinea,Africa,0.3357594855483321,13873275.206100583
524,2030,396726.6809563078,-14939.049464138574,17.4464550700742,4.238520197856531,5972901.6137675345,2.6470420035593527,39.85242791500415,Guinea,Africa,0.3357594855483321,14987547.625721395
525,2035,429415.80296784826,-12496.39488870569,17.520032976092338,3.921269579554803,6513728.008244038,2.6668774198111067,40.453364836407395,Guinea,Africa,0.3357594855483321,16101820.045342147
526,2040,462104.9249793906,-10053.740313272923,17.593610882110475,3.6040189612530753,7054554.402720541,2.6841452316769163,40.97651320749771,Guinea,Africa,0.3357594855483321,17216092.4649629
527,2050,527483.1690024734,-5168.4311624072725,17.74076669414675,2.96951772464962,8136207.191673547,2.712743677087857,41.8429362522194,Guinea,Africa,0.3357594855483321,19444637.304204464
528,2022,51544.47385443747,354.7977958805859,18.989924504519877,4.357201492452077,929015.8168213367,2.535341217404494,45.69591880323489,Guinea-Bissau,Africa,0.08191883497261167,2033038.9259085655
529,2025,52510.69579554815,-135.9711459192331,19.058532563891177,4.235086562242373,949717.5845012441,2.510278623786985,45.401336144744114,Guinea-Bissau,Africa,0.05797598964473039,2091827.389117904
530,2030,57622.74443528429,917.5676009893068,19.41570486397363,3.8782028029678486,1045556.126545757,2.5480780682306925,46.2344975280998,Guinea-Bissau,Africa,0.05797598964473039,2261419.8973619267
531,2035,62734.79307502066,1971.1063478977885,19.772877164056055,3.5213190436933246,1141394.6685902774,2.5806035761213444,46.95141275125561,Guinea-Bissau,Africa,0.05797598964473039,2431012.4056059495
532,2040,67846.8417147568,3024.64509480627,20.13004946413851,3.1644352844188006,1237233.2106347978,2.6088869306301268,47.57482399751296,Guinea-Bissau,Africa,0.05797598964473039,2600604.913849972
533,2050,78070.93899422907,5131.722588623234,20.844394064303387,2.4506677658697527,1428910.2947238311,2.655663868651066,48.60586397612209,Guinea-Bissau,Africa,0.05797598964473039,2939789.9303380176
534,2022,5291.583291888237,-2757.6071842610836,26.900279013801992,2.4878863380513394,192269.16577535868,0.7071750320498204,25.69513621335496,Guyana,Latin America and the Caribbean,0.08987792012811009,748270.6617271304
535,2025,5372.891178895312,-2964.6075845012674,26.731244847485584,2.396512778235781,202715.6009892827,0.6855588621020343,25.86567866671668,Guyana,Latin America and the Caribbean,0.16667671820181684,783724.2687551524
536,2030,6566.473619126133,-714.98062654573,27.556059356966216,2.280972794723823,200361.73660346237,0.8312508098755484,25.363820138496806,Guyana,Latin America and the Caribbean,0.16667671820181684,789950.9439406428
537,2035,7760.0560593569535,1534.646331409691,28.380873866446848,2.165432811211872,198007.87221764214,0.974663928367418,24.86981139145447,Guyana,Latin America and the Caribbean,0.16667671820181684,796177.6191261336
538,2040,8953.638499587832,3784.2732893652283,29.20568837592748,2.0498928276999138,195654.0078318218,1.1158512688755093,24.383469682159635,Guyana,Latin America and the Caribbean,0.16667671820181684,802404.294311624
539,2050,11340.803380049474,8283.527205276187,30.855317394888743,1.8188128606760117,190946.27906018123,1.3917527133793817,23.433084331503906,Guyana,Latin America and the Caribbean,0.16667671820181684,814857.6446826048
540,2022,141900.9504790008,-34648.29050052352,24.13526938999894,2.6426002530324695,6935514.826164246,1.1972960086179385,58.51873571703689,Haiti,Latin America and the Caribbean,0.030191421304585683,11851785.1439929
541,2025,143720.08573784007,-35764.97774113761,24.466859027205317,2.4792003297609426,7176146.31162411,1.183178370813864,59.07776256964635,Haiti,Latin America and the Caribbean,1.563296197709252,12146950.052761734
542,2030,143787.17230008243,-37200.676422093995,25.423784006595213,2.0404122011541688,7949487.530090749,1.1163721286723514,61.7202923867266,Haiti,Latin America and the Caribbean,1.563296197709252,12879860.452184677
543,2035,143854.25886232482,-38636.37510305026,26.380708985985166,1.6016240725474233,8722828.74855733,1.05675957107099,64.07827505248302,Haiti,Latin America and the Caribbean,1.563296197709252,13612770.851607561
544,2040,143921.34542456717,-40072.07378400653,27.33763396537512,1.1628359439406495,9496169.967023969,1.0032381377094153,66.19532248663215,Haiti,Latin America and the Caribbean,1.563296197709252,14345681.251030505
545,2050,144055.51854905192,-42943.471145919175,29.251483924155025,0.2852596867271302,11042852.403957188,0.9110805418399742,69.84062848123628,Haiti,Latin America and the Caribbean,1.563296197709252,15811502.049876332
546,2022,-0.22404832984466339,0.0,0.0,0.0,836.0805474757217,-0.026765444558507268,99.88053718330744,Holy See,Europe,0.12286018440034063,837.0805474757217
547,2025,-1.379225061830141,0.0,0.0,0.0,806.6595218466612,-0.1707681299511745,99.87618545031036,Holy See,Europe,0.056228281600456474,807.6595218466612
548,2030,-2.031327287716408,0.0,0.0,0.0,811.4023083264633,-0.2500395760692645,99.87690827687824,Holy See,Europe,0.056228281600456474,812.4023083264633
549,2035,-2.6834295136026185,0.0,0.0,0.0,816.1450948062654,-0.32839082442743234,99.87762271274025,Holy See,Europe,0.056228281600456474,817.1450948062654
550,2040,-3.3355317394888857,0.0,0.0,0.0,820.8878812860676,-0.40583780530618574,99.87832890315462,Holy See,Europe,0.056228281600456474,821.8878812860676
551,2050,-4.639736191261306,0.0,0.0,0.0,830.3734542456718,-0.5580808681786776,99.87971711210008,Holy See,Europe,0.056228281600456474,831.3734542456718
552,2022,162700.8260023296,-3899.522543527186,24.621714072241957,2.011942517016905,6000671.418764114,1.5570942062591238,57.42817003085488,Honduras,Latin America and the Caribbean,0.03848645283058839,10449003.364620686
553,2025,164818.57131079969,-3810.7172300082166,24.76298433635617,1.9042044517724719,6218595.745259702,1.5312115811248626,57.772529805028874,Honduras,Latin America and the Caribbean,0.21529217157116434,10763931.865622401
554,2030,166435.13849958777,-2196.537510305061,25.98042044517723,1.4055647155811926,6845508.074608415,1.4351106763344668,59.02636793749337,Honduras,Latin America and the Caribbean,0.21529217157116434,11597373.02802968
555,2035,168051.70568837586,-582.357790601789,27.19785655399835,0.9069249793899417,7472420.4039571285,1.3518962081957517,60.11207543996359,Honduras,Latin America and the Caribbean,0.21529217157116434,12430814.1904369
556,2040,169668.27287716407,1031.8219291013665,28.415292662819468,0.40828524319869075,8099332.7333058715,1.2791390723700375,61.06134508010039,Honduras,Latin America and the Caribbean,0.21529217157116434,13264255.352844179
557,2050,172901.40725474025,4260.181368507794,30.850164880461648,-0.5889942291838395,9353157.392003298,1.1579921837667537,62.64196067255036,Honduras,Latin America and the Caribbean,0.21529217157116434,14931137.677658677
558,2022,51291.12209331244,22034.656448096037,47.00450123997325,1.3025365628600412,7647551.786210775,0.6778531948483529,101.06851243418407,Hong Kong,Asia,0.2108284537724112,7566700.648919582
559,2025,48639.83017312433,20435.75103050284,47.08862324814527,1.2027287716405606,7856155.493817002,0.6258342111936148,101.08281338539737,Hong Kong,Asia,0.24346505356244494,7771999.245671883
560,2030,44059.216405605664,16955.788128606742,49.27906018136866,1.205964550700742,8177987.271228373,0.5476299006710974,101.64752627017876,Hong Kong,Asia,0.24346505356244494,8045436.589859858
561,2035,39478.602638087235,13475.82522671041,51.46949711459206,1.2092003297609233,8499819.048639745,0.4745666655255784,102.17511547868693,Hong Kong,Asia,0.24346505356244494,8318873.934047818
562,2040,34897.98887056857,9995.862324814312,53.659934047815455,1.2124361088211046,8821650.82605113,0.40615368485269804,102.66912522590128,Hong Kong,Asia,0.24346505356244494,8592311.278235778
563,2050,25736.761335531482,3035.936521022115,58.040807914262246,1.2189076669414673,9465314.380873874,0.2816089029105646,103.56846239318932,Hong Kong,Asia,0.24346505356244494,9139185.966611698
564,2022,-21983.859577596188,8622.060495133512,43.15212272999452,1.3221195159967465,6776728.757817268,-0.2323867731203629,71.63537971039561,Hungary,Europe,0.17220408050107913,9460030.483839035
565,2025,-24758.75185490519,8529.760923330556,43.677906018136866,1.2533305853256351,6944594.41467436,-0.25979116702790006,72.868951476092,Hungary,Europe,2.8948710582001866,9530251.600989282
566,2030,-24673.31863149217,9208.654163231666,44.73252267106352,1.193231657048635,6980243.342951361,-0.2624921174964676,74.26073821270613,Hungary,Europe,2.8948710582001866,9399641.736603461
567,2035,-24587.885408079143,9887.547403132718,45.78713932399012,1.1331327287716384,7015892.27122836,-0.26526918611400147,75.69174826399409,Hungary,Europe,2.8948710582001866,9269031.872217648
568,2040,-24502.452184666115,10566.44064303377,46.84175597691677,1.0730338004946383,7051541.199505359,-0.2681256366106422,77.1636634143404,Hungary,Europe,2.8948710582001866,9138422.007831827
569,2050,-24331.58573784007,11924.227122835931,48.950989282770024,0.9528359439406415,7122839.056059357,-0.2740906985440013,80.23743103005467,Hungary,Europe,2.8948710582001866,8877202.279060185
570,2022,2449.2722735194257,619.3126798104495,38.21728564102432,1.9814576698463497,329241.30546678137,0.7019686288381738,94.36152536169794,Iceland,Europe,0.30909506704939943,348914.77665792685
571,2025,2329.6570486397322,566.4336356141794,38.17526793075024,1.8598516075845026,339435.9307502061,0.6500417120645534,94.71244434451133,Iceland,Europe,0.6433779863738021,358385.77823577914
572,2030,2238.3107996702383,615.0445177246511,39.284913437757666,1.8145094806265476,355016.93775762524,0.599463298095152,95.08046175677713,Iceland,Europe,0.6433779863738021,373385.79472382553
573,2035,2146.964550700737,663.6553998351192,40.39455894476504,1.7691673536685926,370597.9447650453,0.5527917057530011,95.42005244956724,Iceland,Europe,0.6433779863738021,388385.8112118719
574,2040,2055.6183017312433,712.2662819455909,41.504204451772466,1.723825226710634,386178.95177246444,0.5095911062250897,95.73438758977589,Iceland,Europe,0.6433779863738021,403385.82769991737
575,2050,1872.9258037922482,809.4880461665307,43.72349546578732,1.633140972794724,417340.96578730363,0.4321612617612384,96.29778072046948,Iceland,Europe,0.6433779863738021,433385.86067601014
576,2022,12968890.638126373,-700805.5691058636,28.76139011473788,1.933697987956748,504078463.68585205,0.901463282344811,35.03832664743841,India,Asia,0.040062214451740435,1438648793.8136292
577,2025,13224111.779884577,-681637.1640560552,28.959439406430306,1.8386232481450975,520114230.9785652,0.8968471723697511,35.27367169354532,India,Asia,0.05399767392377433,1474511175.069252
578,2030,12355134.35572964,-776270.0700741932,30.149258037922436,1.5040601813684873,564311157.7069244,0.7925198803189287,36.19772948572817,India,Asia,0.05399767392377433,1558968382.0622444
579,2035,11486156.931574643,-870902.9760923311,31.339076669414624,1.1694971145919055,608508084.4352837,0.6989155461658421,37.02681085701592,India,Asia,0.05399767392377433,1643425589.0552406
580,2040,10617179.507419646,-965535.882110469,32.52889530090681,0.8349340478153238,652705011.1636467,0.6144617870900599,37.77484286876528,India,Asia,0.05399767392377433,1727882796.0482292
581,2050,8879224.659109652,-1154801.694146745,34.90853256389113,0.16580791426216024,741098864.6203651,0.46811670810869077,39.07106467153636,India,Asia,0.05399767392377433,1896797210.034214
582,2022,2806482.8991761208,-158829.8104981184,30.976352336358104,2.1006380406440712,165740804.59492493,0.9990688422623497,59.00141911104893,Indonesia,Asia,0.071429580709184,280909861.3085518
583,2025,3020411.4657873046,-159202.66776586976,30.959686727122858,2.172910140148396,170643813.02967834,1.045084431192438,59.04400585704455,Indonesia,Asia,0.3137178983849876,289011239.2489691
584,2030,3002882.234130256,-179806.70733718015,32.30840890354489,2.0426751854905234,187140354.59810352,0.9863482592232139,61.46946453320274,Indonesia,Asia,0.3137178983849876,304444419.71187115
585,2035,2985353.002473207,-200410.74690849148,33.65713107996703,1.912440230832651,203636896.16652966,0.9332797922836997,63.66088030398736,Indonesia,Asia,0.3137178983849876,319877600.1747732
